"garage_id","garage_name","latitude","longitude","open_time","close_time","address","garage_website","phone","image"
f565ee3d-98d7-4c0c-a2bb-cbc1489d49fb,Castrol Auto Services Công Nghệ Auto,21.070246,105.809579,08:30:00,17:30:00,"25 Đ. Nguyễn Hoàng Tôn, Xuân La, Tây Hồ, Hà Nội 100000, Việt Nam",https://www.facebook.com/trungspacy.congngheauto/,"0904445413",https://lh3.googleusercontent.com/p/AF1QipMFNHOo0vSUgIjWFxeTFe-349DP3eE0GnY5J5XW=s0; https://lh3.googleusercontent.com/p/AF1QipPxVn1kSccoMYxSpCN1619RwVwZEwoLEVUFn225=s0; https://lh3.googleusercontent.com/p/AF1QipOX8F3c3O7y-id2pSsY8Y9iujvGMfafIFdvXFrV=s0
"40a00075-5c0d-41d8-af8b-c4ccc930ee52",Hà Thành Garage - CN Võ Chí Công,21.059370,105.804725,08:30:00,17:30:00,"500 Đ. Võ Chí Công, Xuân La, Tây Hồ, Hà Nội 100000, Việt Nam",https://www.facebook.com/HaThanh.CarSpa/,"0818680505",https://lh3.googleusercontent.com/p/AF1QipOF97Go7GKYF66fknGvJuQ2x17eamWxVOZIsHyL=s0; https://lh3.googleusercontent.com/p/AF1QipOwx9luF8PeZ9GIyq_2yo-n4x9LTGmSv5XwB-6e=s0; https://lh3.googleusercontent.com/p/AF1QipOwfrEsrsOkMOixyUxkUKDHk2OHqkdFZp_kq9eg=s0
"68e81888-19f3-4274-bb83-9fac01ef54c0",Gara ô tô Thành Vinh,21.017475,105.864045,08:30:00,17:30:00,"53 Nguyễn Khoái, Bạch Đằng, Hai Bà Trưng, Hà Nội, Việt Nam", https://www.facebook.com/profile.php?id=100005737248961,"0904126010",https://lh3.googleusercontent.com/p/AF1QipObZJR6N5IXHf1lxKmEBSI6k_QEDt84PJ1WvTtE=s0; https://lh3.googleusercontent.com/p/AF1QipM0GNWIfBHT2z27oZvCVyIm5mDozesW77mtL3fw=s0; https://lh3.googleusercontent.com/p/AF1QipP_hARbJ5Xx5siog-gC1laehwhU4wesQb4d3f7O=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a19",Garage Chăm Sóc Xe Hơi Hưng Phát - 85 Láng Hạ,21.017537,105.816481,08:30:00,17:30:00,"85 P. Láng Hạ, Chợ Dừa, Ba Đình, Hà Nội",Facebook,"0916868226",https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/427035429_839019561361466_7897139923511868771_n.jpg?stp=cp6_dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFJEwW8aJc-eWMLPsRKV9UijKWGM0vM-0uMpYYzS8z7S9eT6czGAxCJQROgGAm2uO2BqT0Dz-tTNirwFX9tqUn8&_nc_ohc=4eNbF2edSxQAX8o6Zim&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDCx0nGwIuc4RbNUOzPXNStHXPRFB7GCTp75vs6sukF0g&oe=65FA8F3F
"75d3b45c-f52d-4a8a-abed-8063167d3a20",Gara Lốp 98,21.0072369,105.8548388,08:30:00,17:30:00,"91 P. Võ Thị Sáu, Thanh Nhàn, Hai Bà Trưng, Hà Nội",Phương P. Kiện Gara | Facebook,"0942123388",https://poipic6.coccoc.com/1000x750/poi/previews/20180925/26671-6207a97ff0cab344496d2ce6cb0b905a.jpg
"75d3b45c-f52d-4a8a-abed-8063167d3a21",GARA Ô TÔ ANH QUÂN,21.0105465,105.7911632,08:30:00,17:30:00,"C2 lô 21, Khu đô thị Nam Trung Yên, Cầu Giấy, Hà Nội",Facebook,"0912535689",https://anhquanauto.com/wp-content/uploads/2021/05/ANHQUANAUTO-TU-VAN-MUA-BAN-XE-CU.jpg
"75d3b45c-f52d-4a8a-abed-8063167d3a11",Garage Ô Tô Hải Yến,21.0030693,105.8416405,08:30:00,17:30:00,"5 đường Giải Phóng, văn giáp, Hai Bà Trưng, Hà Nội",Facebook,"0984510110","https://oto-hui.com/attachments/gara-hai-yen-jpg.99138/;
https://oto-hui.com/attachments/gara-hai-yen-jpg.99138/;
https://oto-hui.com/attachments/gara-hai-yen-jpg.99138/"
"03094725-5e4b-4086-93dd-f1e5e3a4e360",Garage AM,21.030930,105.757980,08:30:00,17:30:00,"Mặt đường Trịnh Văn Bô &, 370 Phúc Diễn, Xuân Phương, Nam Từ Liêm, Hà Nội",https://www.facebook.com/profile.php?id=100087765091730,"0976784794",https://lh3.googleusercontent.com/p/AF1QipNbFW3ab1A6BQRq7C2csmD5afBHoOJ3RE9yGFpi=s0; https://lh3.googleusercontent.com/p/AF1QipNpLTFkNeBKTPW3aNdVZstfvm2gRetazTCIJK5i=s0; https://lh3.googleusercontent.com/p/AF1QipObz4qz_h5nqyKeTnGk1_XlKxwzGM8t2ePrgEeG=s0
"1fd628d4-83da-4a80-9276-a631f97649ec",Gara Trung Kiên,20.971986,105.829473,08:30:00,17:30:00,"72 P. Đặng Xuân Bảng, Đại Kim, Hoàng Mai, Hà Nội 100000, Việt Nam", https://www.facebook.com/garaototrungkien/,"0987432106",https://lh3.googleusercontent.com/p/AF1QipN4rm9N3K5RF8om0x0o77fSf63Ads4MkVNFZOzq=s0; https://lh3.googleusercontent.com/p/AF1QipNEuoT9-ieN0HD3i4soxkxjl5sqdSiZAB220kmB=s0; https://lh3.googleusercontent.com/p/AF1QipO-oBHwQHH6YweI5AxUQ6BSBPnRSGsDSQ9zpu-e=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a42",Garage Ô Tô Quang Trường,21.040825,105.874162,08:30:00,17:30:00,"76 P. Ái Mộ, Bồ Đề, Long Biên, Hà Nội",Facebook,"0982407984",https://th.bing.com/th/id/OIP.213GOWX5jkThrB4CI4GaugHaE7?rs=1&pid=ImgDetMain; https://th.bing.com/th/id/R.298fb4cc1c35c7d43cf7b3568e65510c?rik=8E5TXbU2ZtgRog&pid=ImgRaw&r=0; https://th.bing.com/th/id/OIP.-q4lfxIP-Gx6gsxZ1d1cvwHaEK?w=800&h=450&rs=1&pid=ImgDetMain
"75d3b45c-f52d-4a8a-abed-8063167d3a07",Gara Ô Tô QTH2,21.017916,105.786844,08:30:00,17:30:00,"Kho bãi A5, Đường, AR9, Yên Hoà, Cầu Giấy, Hà Nội ", https://www.facebook.com/profile.php?id=100005737248961,"0904533268",https://lh3.googleusercontent.com/p/AF1QipOExXarafdiuy1GZRghxCRaSLQi1aQdika6KKtr=s0; https://lh3.googleusercontent.com/p/AF1QipOGzpaLiqiUyskI8KFxAV14cZmdVQrSe9pPbKA4=s0; https://lh3.googleusercontent.com/p/AF1QipOghMwFddG83j-epzFuVPzB8I6fLX90ORlUEsfW=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a09",Gara oto Trần Chung,21.013336,105.789143,08:30:00,17:30:00,"chợ Nam Trung Yên, Trung Hoà, Cầu Giấy, Hà Nội",https://www.facebook.com/tranchungoto,"0988965092",https://lh3.googleusercontent.com/p/AF1QipOVs9ypozH1k5OvrGVIa7BvsyDoHeLnJu6kLnoO=s0; https://lh3.googleusercontent.com/p/AF1QipNTxB-HePBWEOn_WAsW2QYMRoSCCGkx_XWVn80R=s0; https://lh3.googleusercontent.com/p/AF1QipOZe3zwqZi6YK8pWgPNi4_o6pjKJOxb4ktTXH0g=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a01",Garage ô tô Thái Dương,21.032390,105.855467,08:30:00,17:30:00,"1 P. Hàng Thùng, Lý Thái Tổ, Hoàn Kiếm, Hà Nội",https://www.facebook.com/autothaiduonggara/,"0913560601",https://lh3.googleusercontent.com/p/AF1QipMJdu_FLsT6yOHieps2lLHx9VlA-jeeiN_NQ9v5=s0; https://lh3.googleusercontent.com/p/AF1QipPWHmvHxZwMRmt_bU5B_YEnzQ_cfpGhUREeJECC=s0; https://lh3.googleusercontent.com/p/AF1QipMEP4_6Gt-0UECWYVeNbvDojPKRQclvVysqLfo8=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a12",Gara Ô Tô Hà Thành,21.007649,105.854791,08:30:00,17:30:00,"45 P. Võ Thị Sáu, Thanh Nhàn, Hai Bà Trưng, Hà Nội",Đức Nam Anh | Facebook,"0912563765",https://lh3.googleusercontent.com/p/AF1QipMIC-1rdtIMRsrkbCDudva7skvXU40J32wOvUzD=s0; https://lh3.googleusercontent.com/p/AF1QipP2J7hT6vbbzy8X_x7lFAe4fQ9N0kx71BKysRy7=s0; https://lh3.googleusercontent.com/p/AF1QipOyjKF7ZDqgaNk8EaeYY8JH3H18OosMIl1amDIE=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a14",Gara Ôtô Hải Tú,21.004519,105.828535,08:30:00,17:30:00,"46 P. Tam Khương, Khương Thượng, Đống Đa, Hà Nội",Facebook,"0838941994",https://lh3.googleusercontent.com/p/AF1QipNFu8Xta5P8Nf3ohiYDlRciJ7NUhV-leIzjp4u8=s0; https://lh3.googleusercontent.com/p/AF1QipOIuWkDCtwBhhyzAdII7d1tDZ3w1c4LFL0n6LVs=s0; https://lh3.googleusercontent.com/p/AF1QipMBUs-8dEL7mprYqdIqm97uIoe-En_UIEhC1qTp=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a15",Garage Ô Tô Tuyết Anh,21.009789,105.856332,08:30:00,17:30:00,"351 Trần Khát Chân, Thanh Nhàn, Hai Bà Trưng, Hà Nội",Facebook,"02439727136",https://lh3.googleusercontent.com/p/AF1QipPDjnyXIu8d6t29vUwRoabSUqDEjBQ0U-2xg4pL=s0; https://lh3.googleusercontent.com/p/AF1QipO_yYnYbBy8BNQ4D8A5NO5X2VSKapkTgwbUTCEG=s0; https://lh3.googleusercontent.com/p/AF1QipOkQ0UzeRcqxdGUiX097IKokImF1y4oxhKSsiih=s0 
"75d3b45c-f52d-4a8a-abed-8063167d3a16",Gara ô tô Thăng Long,21.016739,105.789005,08:30:00,17:30:00,"2Q9P+2R9, AR9, Yên Hoà, Cầu Giấy, Hà Nội",Facebook,"093 342 46 66",https://media.diadiem247.com/uploads/w900/2021/04/05/gara-sua-chua-o-to-thang-long-1.jpg; https://lh3.googleusercontent.com/p/AF1QipOUvSLCPXf8KYfMkgL6clYbw-uKroQC9cgdnxRC=s0; https://lh3.googleusercontent.com/p/AF1QipOWWapuIbLDTwAm7SmA3s8Ui9utyHsoZ4iE-f2O=s0; https://lh3.googleusercontent.com/p/AF1QipOUvSLCPXf8KYfMkgL6clYbw-uKroQC9cgdnxRC=s0; https://lh3.googleusercontent.com/p/AF1QipOWWapuIbLDTwAm7SmA3s8Ui9utyHsoZ4iE-f2O=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a18",gara Ô Tô Tuân Nhung,21.03375901415524,105.8537080105125,08:30:00,17:30:00,"101 DV 2, P. Hàng Bè, Mậu Lương, Hà Đông, Hà Nội 100000",Facebook,"0523999589",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxXZMyk3hZjGQSXsNxXq1VjybpWhl-5O0R1swhzAeNjw&s; https://lh3.googleusercontent.com/p/AF1QipNGMaMC8imqnv4doxRJ8yAiSmWdvUSvu-NyKdu3=s0; https://lh3.googleusercontent.com/p/AF1QipNvqsaj9AzysdewwwRhyiNJCpBMhfXOB3ui506D=s0
"517354c2-db22-4550-a688-6d82aa0b0464",Garage Quang Đức,20.975388,105.841157,08:30:00,08:32:00,"1075 Giải Phóng, Giáp Bát, Hoàng Mai, Hà Nội",https://www.facebook.com/quangduc.com.vn/,"0962 677 726",https://lh3.googleusercontent.com/p/AF1QipNDuKQtnp7mPK3fODdsShQ5QBvGEy2h4DNvFP9j=s0; https://lh3.googleusercontent.com/p/AF1QipM-L_D5DYoTy3s2EMlk87TxZ9bFL4f7Kg8kuyDI=s0; https://lh3.googleusercontent.com/p/AF1QipOG2xvH6ySrjlGZ1oVuYxVDFZ4z5PW4NFMBj33X=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a08",Gara Bình Minh Auto,21.011594,105.746381,08:30:00,17:30:00,"AR7, Khu đô thị Nam Trung Yên, Cầu Giấy, Hà Nội",https://www.facebook.com/profile.php?id=100072188854382,"0975959359",https://cdn.cybercar.vn/services/800/binh-minh-auto-2520.jpeg; https://lh3.googleusercontent.com/p/AF1QipOGLfQi1XSVTCA4CIr3YB1gUoa99xRZoTOwOYI-=s0; https://lh3.googleusercontent.com/p/AF1QipNWI3Uwfz_aJvzBjsyYNjHjWdZlv4KNKk5uuIcP=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a22",Gara Phụ Tùng Ô Tô Sỹ Liêm,21.0231773,105.8558927,08:30:00,17:30:00,"2VF4+79C Gara phụ tùng ô tô sỹ liêm, Phan Chu Trinh, Hoàn Kiếm, Hà Nội",Facebook,"098 751 95 19",https://lh3.googleusercontent.com/p/AF1QipNvqsaj9AzysdewwwRhyiNJCpBMhfXOB3ui506D=s0; https://lh3.googleusercontent.com/p/AF1QipNGMaMC8imqnv4doxRJ8yAiSmWdvUSvu-NyKdu3=s0; https://lh3.googleusercontent.com/p/AF1QipPJ49mCnL-5suvKlD8YthIMiGsGH7Xh2kp2tKJ_=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a24",Gara Tiên Phong,21.0175473,105.8163512,08:30:00,17:30:00,"85 P. Láng Hạ, Chợ Dừa, Ba Đình, Hà Nội",Facebook,"096 330 5511",https://lh3.googleusercontent.com/p/AF1QipNvqsaj9AzysdewwwRhyiNJCpBMhfXOB3ui506D=s0; https://lh3.googleusercontent.com/p/AF1QipNGMaMC8imqnv4doxRJ8yAiSmWdvUSvu-NyKdu3=s0; https://lh3.googleusercontent.com/p/AF1QipPJ49mCnL-5suvKlD8YthIMiGsGH7Xh2kp2tKJ_=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a25",Gara ôtô Minh Chiến,21.010466,105.7910682,08:30:00,17:30:00,"Nam Trung Yên, Trung Hoà, Cầu Giấy, Hà Nội",Gara ôtô Minh Chiến - Kết quả tìm kiếm | Facebook,"0862165102",https://s.bonbanh.com/uploads/users/524455/salon/l_1641229651.jpg; https://lh3.googleusercontent.com/p/AF1QipMtF6n595BCEX1zgICQ-z4r1HHPjAEdzk4WpjZj=s0; https://lh3.googleusercontent.com/p/AF1QipO74UEKw-nvYXaeY_Ap_APHktw3JlM8aKg7Y3UU=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a26",Gara thành công,21.0315888,105.7897599,08:30:00,17:30:00,"Ngõ 25 P. Thọ Tháp, Dịch Vọng, Cầu Giấy, Hà Nội",Facebook,"0345078168",https://lh3.googleusercontent.com/p/AF1QipNvqsaj9AzysdewwwRhyiNJCpBMhfXOB3ui506D=s0; https://lh3.googleusercontent.com/p/AF1QipNGMaMC8imqnv4doxRJ8yAiSmWdvUSvu-NyKdu3=s0; https://lh3.googleusercontent.com/p/AF1QipPJ49mCnL-5suvKlD8YthIMiGsGH7Xh2kp2tKJ_=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a27",Gara Đức Thanh,21.0136568,105.8151577,08:30:00,17:30:00,"131 P. Thái Thịnh, Thịnh Quang, Đống Đa, Hà Nội",Facebook,"02438560805",https://lh3.googleusercontent.com/p/AF1QipNGMaMC8imqnv4doxRJ8yAiSmWdvUSvu-NyKdu3=s0; https://lh3.googleusercontent.com/p/AF1QipOKgLx_VohfrgII3ZqnXsllDM1sEBOKpyZPuaGZ=s0; https://lh3.googleusercontent.com/p/AF1QipNvqsaj9AzysdewwwRhyiNJCpBMhfXOB3ui506D=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a28",Gara Oto Thai Binh,21.023086,105.821139,08:30:00,17:30:00,"217 Đ. La Thành, Chợ Dừa, Đống Đa, Hà Nội",Facebook,"0904712498",https://timthosuaxe.com/wp-content/uploads/2023/05/cuuho-5-1024x576.jpg; https://lh3.googleusercontent.com/p/AF1QipN-sOwjeB9do2kyJHlQTcl0dJlnkLR8RX4Qkdl4=s0; https://lh3.googleusercontent.com/p/AF1QipN_2vasmXW7-iRLpFIOjYGTEnaC0NqZ-fzZ-nWW=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a29",Gara Ô Tô DTS,21.0267013,105.7841943,08:30:00,17:30:00,"tòa NIC- Bộ Kế hoạch và Đầu tư, Số 6 Ng. 7 P. Tôn Thất Thuyết, Đối diện, Cầu Giấy, Hà Nội 000084",Facebook,"0975443668",https://lh3.googleusercontent.com/p/AF1QipN9PJgxJrEMYssuukIzINUZ9SpIkk5hXUE_LCv4=s0; https://lh3.googleusercontent.com/p/AF1QipN_2vasmXW7-iRLpFIOjYGTEnaC0NqZ-fzZ-nWW=s0; https://lh3.googleusercontent.com/p/AF1QipNdoVk_6s-jOblpRzz3BT3EGAnrmXe2FaQjTlwP=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a30",Gara Ô Tô Disa Auto,21.0044551,105.826997,08:30:00,17:30:00,"48 P. Tam Khương, Khương Thượng, Đống Đa, Hà Nội",Facebook,"0985866002",https://lh3.googleusercontent.com/p/AF1QipMtF6n595BCEX1zgICQ-z4r1HHPjAEdzk4WpjZj=s0; https://lh3.googleusercontent.com/p/AF1QipPJ49mCnL-5suvKlD8YthIMiGsGH7Xh2kp2tKJ_=s0; https://lh3.googleusercontent.com/p/AF1QipO74UEKw-nvYXaeY_Ap_APHktw3JlM8aKg7Y3UU=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a31",Gara MT-Car,21.0303845,105.8608981,08:30:00,17:30:00,"46 P. Chương Dương Độ, Chương Dương Độ, Hoàn Kiếm, Hà Nội",https://www.facebook.com/profile.php?id=100094749609148,"0913223024",https://mtcar.vn/wp-content/uploads/2017/11/Slider-1.png; https://lh3.googleusercontent.com/p/AF1QipOG2xvH6ySrjlGZ1oVuYxVDFZ4z5PW4NFMBj33X=s0; https://lh3.googleusercontent.com/p/AF1QipOYCA2N4CC2WrkFlwE5PfJrtHFlhgJbwMDdcvEr=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a32",Gara ô tô Vượng Mạnh CS 2,20.9955604,105.8514489,08:30:00,17:30:00,"ĐT70 P. Minh Khai, Xuân Phương, Hai Bà Trưng, Hà Nội ",https://www.facebook.com/manhblue67,"0988353711",https://poipic5.coccoc.com/1000x750/poi/previews/20180523/23944-46ab48c15f847ffd86e6a15dbdbbd8c9.jpg; https://lh3.googleusercontent.com/p/AF1QipM6r1wMOQCSH7h5W9VtGU8rxAjIm2OEveyziBIN=s0; https://lh3.googleusercontent.com/p/AF1QipOsIoecp5VYCahaDYdsC0XaU_X7hB5Kbeh49Dky=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a33",Gara HT Auto,21.0332663,105.7896259,08:30:00,17:30:00,"Dịch Vọng, Cầu Giấy, Hà Nội",Facebook,"0984758476",https://lh3.googleusercontent.com/p/AF1QipOsIoecp5VYCahaDYdsC0XaU_X7hB5Kbeh49Dky=s0; https://lh3.googleusercontent.com/p/AF1QipN_5b3WPNm5I11HY5xzcSRNpZBDnoxk0EB7qMSy=s0; https://lh3.googleusercontent.com/p/AF1QipM6r1wMOQCSH7h5W9VtGU8rxAjIm2OEveyziBIN=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a34",Garage DNT,21.0208727,105.8016352,08:30:00,17:30:00,"896 Đ. Láng, Yên Hoà, Đống Đa, Hà Nội ",Facebook,"0837686887",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOsJ7Pr-LBd2IONBtKISyShZkGQYawlcCCNhf5inr3Mg&s; https://lh3.googleusercontent.com/p/AF1QipPyM5KfzO6CiE7Th9GOK2H9yP0Qhc2SMjqDQul_=s0; https://lh3.googleusercontent.com/p/AF1QipMgvj_JTvInyUXnzLc5-_Q6yzoVCSZVUEmeAmux=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a36",Gara Ô Tô Tiến Nguyệt,21.0277644,105.8341598,08:30:00,17:30:00,"Cầu Vai Bò, Tân Tiến, Đống Đa, Hà Nội ",https://www.facebook.com/profile.php?id=61556871742953,"0836112268",https://toplist.vn/images/800px/xuonggara-sua-chua-o-to-uy-tin-va-chat-luong-o-quan-dong-da-ha-noi-nguyen-hanh-476493.jpg; https://lh3.googleusercontent.com/p/AF1QipPfug9rLY7Grb2XXL3SNFUB0NO2OQfVag2UpTx7=s0; https://lh3.googleusercontent.com/p/AF1QipNeZy8jk42n96mDxN2GW_hJzu_QBm1G2b4U_NHo=s0
"75d3b45c-f52d-4a8a-abed-8063167d3a38",Gara ô tô Quang Đức - Cứu Hộ ô Tô,20.9753629,105.8411037,08:30:00,17:30:00,"1075 Giải Phóng, Định Công, Hoàng Mai, Hà Nội",https://www.facebook.com/quangduc.com.vn/,"0962677726",https://lh3.googleusercontent.com/p/AF1QipO5GpdJZouFcfHetElF_ifXtp5NOu8o6WQLgKdW=s0; https://lh3.googleusercontent.com/p/AF1QipOG2xvH6ySrjlGZ1oVuYxVDFZ4z5PW4NFMBj33X=s0; https://lh3.googleusercontent.com/p/AF1QipOYCA2N4CC2WrkFlwE5PfJrtHFlhgJbwMDdcvEr=s0
